ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageover	Averagenormal	Medianover	Mediannormal
hsa-miR-3622a-5p	97.3457002356944	0.0535572863991653	0.158997957571496	0.336842606139028	0.736235552952359	0.88948493084357	normal_vs_over	FALSE	101.268085806254	83.7100626871775	77.4386661119651	66.3883486044941
hsa-miR-3622b-3p	0.152848345339425	0.412299083056939	0.694876717863792	0.593341340208432	0.552952737613664	NA	normal_vs_over	NA	0.210442366543464	0.0700026274861284	0	0
hsa-miR-3622b-5p	7.05755059576669	0.206990909003829	0.188437429615404	1.09845962888739	0.272003836946932	0.559677023437336	normal_vs_over	FALSE	7.8538603805955	5.67457333972108	5.63664574087878	4.63363599821042
hsa-miR-363-3p	5.91179149636231	0.416527235172841	0.638062962428139	0.652799582015783	0.5138854931295	0.763158306960974	normal_vs_over	FALSE	9.48855211002695	1.9949416299025	0	0
hsa-miR-363-5p	0.6647142836543	-0.220669412448634	0.494681491810167	-0.446083825859641	0.655536695682176	NA	normal_vs_over	NA	0.709623646529426	0.687233800857719	0	0
hsa-miR-3646	3.08059208093639	0.0659932305532424	0.291840693177451	0.22612758294511	0.821102192060225	NA	normal_vs_over	NA	3.00192478682043	2.98912617806957	1.61201094505654	1.09309823659835
hsa-miR-3646-5p:Novel	1.93104232171227	-0.407921487411397	0.259249251389606	-1.57347219027592	0.1156095227605	NA	normal_vs_over	NA	1.88223099311795	2.15830613513706	1.30936971759768	1.26952123824055
hsa-miR-3648	33.9137465429548	0.0340213391822957	0.201180125475245	0.169108847615676	0.865711025771633	0.943778285648606	normal_vs_over	FALSE	34.6971347620859	34.6961944531455	19.0880144363326	22.0078216995373
hsa-miR-3648-3p:Novel	73.6101614053564	0.337087953746037	0.22449888836302	1.50151279680708	0.133222979352503	0.393177140334822	normal_vs_over	FALSE	74.291749363477	72.8238449129541	35.6860784896349	31.6123422367533
hsa-miR-3649	3.71117244298418	-0.209494342181059	0.320017962489694	-0.654633072941352	0.512704025040947	0.762824982324439	normal_vs_over	FALSE	4.49687438295599	2.55872154117641	0.544447021029883	0.810921092344715
hsa-miR-3649-5p:Novel	2.99377761288667	-0.351084419970661	0.306557040244189	-1.14524990093525	0.252105652610551	NA	normal_vs_over	NA	2.90657469639865	2.92710516699744	1.60799789714263	1.01854928697842
hsa-miR-3650	0.518703559978499	0.0258625954156303	0.430960287813098	0.0600115512890287	0.952146434674751	NA	normal_vs_over	NA	0.672970506487745	0.318969184321236	0	0
hsa-miR-3650-3p:Novel	2.63332132114038	-0.760785018623584	0.279642751207132	-2.72056048418744	0.00651713481143089	NA	normal_vs_over	NA	2.52585717072175	3.05644301564115	1.19780247721872	1.3198916197499
hsa-miR-3651	1.83274148054775	0.101720428208874	0.263799287455111	0.385597812602823	0.69979455347138	NA	normal_vs_over	NA	2.02446523142365	1.39808175278008	1.25452887084849	0.978701223847263
hsa-miR-3651-5p:Novel	5.32636572047207	0.627845481948402	0.245739095712763	2.55492712759988	0.0106210031125108	0.116496514454548	normal_vs_over	FALSE	6.18261605398293	3.3211192708811	4.06029874439093	2.28094881636402
hsa-miR-3652	4.60328626849037	-0.11330465679747	0.202927544765431	-0.558350306403411	0.576605199220017	0.807247278908023	normal_vs_over	FALSE	4.65350112812756	4.47173397074044	4.06740352930187	2.84165316512231
hsa-miR-3652-3p:Novel	17.8404564852216	-0.324523833574914	0.195789739374705	-1.65751195446374	0.0974160139969189	0.340101522550647	normal_vs_over	FALSE	17.8239183522758	18.6429700701557	12.5817818213777	11.4039830650894
hsa-miR-3654	3.30725204059876	0.238807951376065	0.272465106807977	0.876471685397748	0.380773662613976	NA	normal_vs_over	NA	3.8736819250139	2.50142947059335	1.90697378663201	1.49000403089655
hsa-miR-3654-5p:Novel	3.56303359404484	-0.373626215917453	0.280147640850864	-1.33367611014919	0.182310027441716	0.459236651403817	normal_vs_over	FALSE	2.9397647625086	4.34192023361872	1.58408378331933	2.37077967468676
hsa-miR-3655	0.968120895633343	-0.277296819413413	0.310448903698494	-0.89321242919486	0.37174342323895	NA	normal_vs_over	NA	0.968311315383955	0.998910288297781	0.341869633721048	0.317498503675529
hsa-miR-3655-3p:Novel	2.52762012541712	-0.441592071802063	0.251592679762167	-1.75518648722015	0.079227414481756	NA	normal_vs_over	NA	2.38373720882568	2.68747571179189	1.54044304265532	1.5828680872961
hsa-miR-3657	0.977038509512298	0.430030133655316	0.364434038556923	1.17999442466499	0.238002432374719	NA	normal_vs_over	NA	1.07684843954794	0.741374886180745	0.374118296634065	0
hsa-miR-3657-5p:Novel	1.44140308565089	-0.337083352894637	0.386813200653166	-0.871437045905993	0.383515565612749	NA	normal_vs_over	NA	1.52643656662325	1.2843489847495	0.12351859135104	0.117742502598239
hsa-miR-3658	0.761815781913963	0.49031226770805	0.490991525156121	0.99861655973012	0.317980475061089	NA	normal_vs_over	NA	0.722683966173745	0.760107817084482	0	0
hsa-miR-3658-3p:Novel	1.02288210837265	-0.446112660754502	0.330287118679314	-1.35068137848768	0.176797519886835	NA	normal_vs_over	NA	1.03181311776905	1.02306417247084	0.470966513529103	0
hsa-miR-3659	1.9851803545093	-0.771249526238985	0.255576306637293	-3.0176878928512	0.00254711085475217	NA	normal_vs_over	NA	1.80934653214388	2.33124092653177	1.15186380098508	1.2012108764798
hsa-miR-3659-5p:Novel	3.00693213842192	-0.759317436266067	0.356313475473461	-2.13103766355483	0.0330860394575713	NA	normal_vs_over	NA	2.56269831082478	4.20696267067415	1.26933047720687	0.804123065683626
hsa-miR-365a-3p, hsa-miR-365b-3p	1.50311057844157	-0.291379202881664	0.407125045566853	-0.715699527834175	0.474176902428353	NA	normal_vs_over	NA	1.55597952935148	1.48832168719094	0.138611966006381	0
hsa-miR-365a-5p	1.92868922713782	-0.483313169237079	0.259637408817886	-1.86149280813415	0.0626746153155568	NA	normal_vs_over	NA	1.85138503890236	2.25415247208255	1.34267702276922	1.11426349991363
hsa-miR-365b-5p	1.85578404291724	0.18882057880141	0.289205649190329	0.652893812171508	0.513824738426369	NA	normal_vs_over	NA	1.99735594256201	1.53695879981958	1.09564986470963	0.713754025284625
hsa-miR-3660	2.11967570535666	0.142278685958232	0.288049591731353	0.49393816218607	0.62134985208838	NA	normal_vs_over	NA	2.43191657298767	1.63662692159301	1.30324461782372	1.2012108764798
hsa-miR-3660-5p:Novel	1.13599904138819	-0.208163697193394	0.263644292493641	-0.789562691551211	0.429783203879455	NA	normal_vs_over	NA	1.13020007950771	1.24410036875581	0.755852562459448	0.439239904899486
hsa-miR-3661	3.04658271946404	-0.0458936042510406	0.284920066637289	-0.161075366830741	0.872034041308754	NA	normal_vs_over	NA	3.14926331937865	3.42211682342642	1.689373201333	1.1135126449414
hsa-miR-3661-3p:Novel	9.92287051215206	-0.202700859883414	0.239298458401311	-0.847062957436519	0.396960030740456	0.683517086305877	normal_vs_over	FALSE	9.11609325446211	10.0332513887184	4.26561736416587	3.40145735561514
hsa-miR-3662	2.5840035298419	0.201443325252229	0.286653543494194	0.702741444590965	0.482216894549122	NA	normal_vs_over	NA	2.86188438498303	1.98151012012078	1.1474636517253	1.04908075058633
hsa-miR-3662-5p:Novel	1.56979747298673	-0.116543420646334	0.305190842922863	-0.381870633896411	0.702557323321001	NA	normal_vs_over	NA	1.47128377374361	1.56297596316033	0.692473315034712	0.563276653738953
hsa-miR-3663-3p	9.38716285272438	0.153208651727419	0.270532723588685	0.566322068898238	0.571174860820737	0.803493721408841	normal_vs_over	FALSE	10.2391237345418	6.36278894028533	4.39697098462614	3.99879165481154
hsa-miR-3663-5p	6.9507521122235	0.0231850838122787	0.192059022577748	0.120718534860256	0.903913977667021	0.957461761116749	normal_vs_over	FALSE	7.55303246434436	5.82524593946146	5.91350615994851	3.53585474892489
hsa-miR-3664-3p	3.2135810098841	-1.09939208816082	0.415432155090824	-2.64638178506059	0.00813579360020415	NA	normal_vs_over	NA	2.65130022535231	4.17069758201108	0.615491358400429	1.14886149589144
hsa-miR-3664-5p	1.53127848549174	-0.306809527655385	0.332622566727632	-0.922395406522783	0.356322364903846	NA	normal_vs_over	NA	1.69478080938259	1.42617738847673	0.628104123695338	0
hsa-miR-3665	4.73324236756377	-0.166193604181115	0.222423720669953	-0.747193706141284	0.454946642690682	0.736907759614093	normal_vs_over	FALSE	5.26615862060301	4.20119257238851	3.04992803714693	2.20188451697134
hsa-miR-3665-3p:Novel	96.2699779479004	0.0615892956400569	0.25004924373499	0.246308665925545	0.805443302122042	0.912180910452037	normal_vs_over	FALSE	102.153074575829	91.5708065653324	44.478048369677	44.7740252435577
hsa-miR-3666	2.81284304720569	0.468548555538506	0.314019979972652	1.49209790911811	0.1356734799505	NA	normal_vs_over	NA	3.05251911538589	1.66497194721034	1.41929415849738	0.857366777834963
hsa-miR-3666-3p:Novel	7.38320665839939	-0.267902734654616	0.231129828309447	-1.15910065184636	0.246415160222817	0.538019307508439	normal_vs_over	FALSE	6.1100784752581	8.98886178719178	4.63748490528505	4.60330509998631
hsa-miR-3667-3p	0.74302657323355	-0.281328307657339	0.472948619037298	-0.594839050867707	0.551951061488786	NA	normal_vs_over	NA	0.809062387554414	0.569221179905812	0	0
hsa-miR-3667-5p	1.41149473150532	-0.598447986577569	0.277327017733099	-2.15791447753395	0.0309344816730277	NA	normal_vs_over	NA	1.40328552423648	1.55851636468661	0.794818455414223	0.487901819887546
hsa-miR-3668	133.334286620315	-1.25958249481878	0.446743297872576	-2.81947709303532	NA	NA	normal_vs_over	NA	13.1708454979516	378.433352732008	2.75771772237211	2.08082158724352
hsa-miR-3668-3p:Novel	24.8708355399886	-0.395698514306762	0.234988118062819	-1.68390860597037	0.0921993328979409	0.33272971690889	normal_vs_over	FALSE	22.0227378070777	25.601239975949	13.3867450854601	15.0372298856128
hsa-miR-367-3p	8.59106730714973	0.246810486982591	0.210594684191281	1.17196921627146	0.2412094156019	0.529141284934562	normal_vs_over	FALSE	8.38183763734445	8.06636976474727	4.98243354765327	5.19949622365298
hsa-miR-367-5p	0.591616005358763	-0.104904663139055	0.420205693124806	-0.249650742137607	0.80285745418041	NA	normal_vs_over	NA	0.543158135599551	0.658833057785403	0	0
hsa-miR-3670	0.729570959620298	0.280005847620523	0.332620675145797	0.84181732689283	0.399890211735632	NA	normal_vs_over	NA	0.824147208116904	0.552936201201239	0	0
hsa-miR-3670-5p:Novel	5.99866456203208	0.0347828704391527	0.333317335636719	0.104353619570098	0.916888727877617	0.961042887835606	normal_vs_over	FALSE	7.82093259459693	4.49062538990113	0.918592618558782	0.663208151824566
hsa-miR-3671	2.32100583390091	-0.362486636277562	0.422172461209667	-0.858622173599185	0.390549000618118	NA	normal_vs_over	NA	1.61287257605208	3.08833933723387	0.367060102409522	0.132364991839094
hsa-miR-3671-5p:Novel	1.06183714193723	0.135501413400378	0.433562300068546	0.31253043306338	0.754637438265215	NA	normal_vs_over	NA	0.957849787887998	1.17892785382078	0	0
hsa-miR-3672	1.19310589628943	0.158173290380554	0.459645360966923	0.344120280139054	0.730755831907507	NA	normal_vs_over	NA	1.55041297932091	0.634534797423548	0	0
hsa-miR-3672-3p:Novel	1.5259798252719	-0.863747708542448	0.377706039361451	-2.28682525172936	0.0222060249586045	NA	normal_vs_over	NA	1.6398340655417	1.58346317534319	0.440683938586817	0.0734952072523705
hsa-miR-3674	1.36563385070532	0.2120703318055	0.426171650175158	0.497617173076479	0.618753897228322	NA	normal_vs_over	NA	1.59096906530093	0.873321020197737	0	0.202014586881816
hsa-miR-3674-3p:Novel	1.10513166079845	-0.268519870913802	0.350199299144124	-0.766763016288314	0.443222429055734	NA	normal_vs_over	NA	1.24307164926507	0.784431678582615	0.407585797920433	0
hsa-miR-3675-3p	0.724813372623525	0.425372257453901	0.393269333672903	1.08163088507608	0.279416575174748	NA	normal_vs_over	NA	0.705735588082342	0.559930780800774	0	0
hsa-miR-3675-5p	1.38025924552555	-0.495998885863664	0.329350353536718	-1.5059916606659	0.132069314469171	NA	normal_vs_over	NA	1.39957316824825	1.56216558930262	0	0
hsa-miR-3677-3p	1.57714362508688	0.220709637623665	0.403324700052387	0.547225690851557	0.58422368818235	NA	normal_vs_over	NA	1.87679491358222	0.946122394330103	0.469707484648455	0
hsa-miR-3677-5p	5.8571103094493	-0.0494450088887006	0.295333429546156	-0.167420968783262	0.867038827321035	0.944129072253292	normal_vs_over	FALSE	6.58172523575977	4.87772108301679	2.7520453149184	2.10429694534328
hsa-miR-3678-3p	1.34388170076216	-0.22250234055705	0.312883085903275	-0.711135726351901	0.477000132939206	NA	normal_vs_over	NA	1.35426175254758	1.27312377794537	0.565123326792503	0.557571685465088
hsa-miR-3678-5p	1.35427053237959	0.256268177832787	0.430932844947324	0.594682398516438	0.552055789593617	NA	normal_vs_over	NA	1.53813593603194	0.802074689041586	0	0
hsa-miR-3679-3p	0.160710358745206	-0.0995511537819871	0.981438095397193	-0.10143396129503	0.919205978277224	NA	normal_vs_over	NA	0.13055191978505	0.206757108701698	0	0
hsa-miR-3679-5p	4.2699077207391	0.159936139952113	0.26446943401385	0.604743381965785	0.545349518387522	0.785596565784713	normal_vs_over	FALSE	5.97615242124259	2.85502322168797	1.83656133821806	1.07458948956028
hsa-miR-3680-3p	23.6086452065799	-0.455688863126082	0.298829336862121	-1.52491341014599	0.127280696610628	0.38292309302938	normal_vs_over	FALSE	13.7606144921217	44.771198392231	5.43336298336702	6.78942547326274
hsa-miR-3680-5p	1.30637941794556	-0.53758590597297	0.372187602012722	-1.44439498539394	0.148627900496747	NA	normal_vs_over	NA	1.31447929933485	1.42018114230781	0	0
hsa-miR-3681-3p	0.0597816061166855	-0.0138040883615719	1.85014633851459	-0.0074610791990944	0.994046975332034	NA	normal_vs_over	NA	0.0672858768018091	0.0310408921466792	0	0
hsa-miR-3681-5p	1.11098589614137	-0.218578006615303	0.421532808769377	-0.518531421678467	0.604087542757024	NA	normal_vs_over	NA	1.19610184183287	0.844187341179936	0	0
hsa-miR-3682-3p	11.8401562284125	0.811341235097149	0.250988263336127	3.23258635409015	0.00122675052533681	0.0348747649345751	normal_vs_over	TRUE	14.7063318944599	7.08040284576744	8.38030402385922	4.2548375332773
hsa-miR-3682-5p	0.356849527775194	-0.161884243291868	0.86764684485681	-0.186578495907035	0.851991128436361	NA	normal_vs_over	NA	0.498217677032731	0.188824988859658	0	0
hsa-miR-3683	0.495822726172907	-0.405333090206178	0.390059666499263	-1.03915663427596	0.298731895162826	NA	normal_vs_over	NA	0.522064671379124	0.500368994352677	0	0
hsa-miR-3683-3p:Novel	4.02014424891704	0.156754252812271	0.252671797450393	0.620386819558071	0.535003147891881	0.781216738206742	normal_vs_over	FALSE	4.39878537686466	3.27936009272665	2.78270155824606	2.3704299203716
hsa-miR-3684	1.13810288044826	-0.447931749282206	0.399833695358234	-1.12029514891404	0.262588008618817	NA	normal_vs_over	NA	1.15677097048288	1.13408358241519	0	0.278146940906973
hsa-miR-3684-5p:Novel	1.81125656303827	-0.393070637599125	0.304059446329339	-1.29274272628049	0.196100055065885	NA	normal_vs_over	NA	1.69198283237018	1.92422178437291	0.945795003549009	0.834704241744028
hsa-miR-3685	1.14092347449227	-0.495639406103771	0.410630864372129	-1.20701936728897	0.227424685445105	NA	normal_vs_over	NA	1.34063632032161	0.807871246685184	0	0
hsa-miR-3685-3p:Novel	7.93039549096607	-0.0799655339764046	0.253859535305545	-0.314999134778051	0.752762310798302	0.89547215964307	normal_vs_over	FALSE	8.82332992028693	5.86590252640771	4.51200540631004	3.06689962360683
hsa-miR-3686	2.33419365223471	-0.500124091895055	0.251786575265661	-1.98630165793141	0.0469998386702486	NA	normal_vs_over	NA	2.02678495556557	3.2385042881475	1.48151179681847	1.21932865085422
hsa-miR-3686-5p:Novel	2.60468481597306	-0.887088789472912	0.255044464755991	-3.47817307198421	0.000504843849526745	NA	normal_vs_over	NA	2.30592198088202	3.3695340110555	1.42687429521487	2.41896434563004
hsa-miR-3688-3p	0.785875204859202	0.0159227132682083	0.363753757144095	0.0437733300494839	0.965085086237941	NA	normal_vs_over	NA	0.690347233267675	0.962246903070065	0	0
hsa-miR-3688-5p	0.798541231760147	0.0868914868583339	0.369606467451815	0.235091900467521	0.814137405041909	NA	normal_vs_over	NA	0.86320062240422	0.687836159810534	0	0
hsa-miR-3689a-3p	2.90904110926896	-0.231577486931928	0.281252422075589	-0.823379529402559	0.410292200337888	NA	normal_vs_over	NA	2.63163901980296	3.17858425814166	1.49035719290991	1.79188449543371
hsa-miR-3689a-5p, hsa-miR-3689b-5p, hsa-miR-3689e	4.32303104472655	0.0833725983232428	0.269446272991529	0.309421976402189	0.757000555326698	0.896123571764567	normal_vs_over	FALSE	4.45109380201554	4.63425810691175	2.50571453334102	1.60940033792492
hsa-miR-3689b-3p, hsa-miR-3689c	4.40366117782311	0.242532706707677	0.268632386656366	0.902842392633487	0.366609548348649	0.650556816369003	normal_vs_over	FALSE	4.41208089262343	3.47641727119045	2.30211019638274	2.30197690922725
hsa-miR-3689c-5p:Novel	0.985414061465249	0.131829806763089	0.429297096337815	0.307082922031581	0.758780256352912	NA	normal_vs_over	NA	0.969529217130488	0.711732846675926	0	0
hsa-miR-3689d	5.84060718251754	-0.236678946279369	0.188650203468794	-1.25459152403469	0.209627081956824	0.496616539397715	normal_vs_over	FALSE	5.81253628533903	5.52315285852517	4.19016343977041	4.33903594180983
hsa-miR-3689d-3p:Novel	25.7240720866027	-0.0480078275854532	0.246205401636826	-0.194990959850137	0.845400024781901	0.933352493729746	normal_vs_over	FALSE	25.0173500997795	22.009414072168	13.1295673419757	11.3457053721652
hsa-miR-3689e-3p:Novel	0.904238646421201	0.234492673666927	0.379715291983055	0.6175486703269	0.53687288916794	NA	normal_vs_over	NA	1.07467511211829	0.605036192533446	0	0
hsa-miR-3689f	0.339965964977835	-0.00142363477101686	0.598711491058233	-0.00237783104596933	0.998102767108075	NA	normal_vs_over	NA	0.343721201948729	0.318828340800835	0	0
hsa-miR-3689f-3p:Novel	3.26720542333876	-0.258995307290436	0.27668838408026	-0.936054139574244	0.34924531353546	NA	normal_vs_over	NA	3.20855017652059	3.24672474381142	1.66908816564891	1.40237842694034
hsa-miR-369-3p	0.990040551292088	-0.0421967032355436	0.361233185352447	-0.116812920148444	0.907008305051442	NA	normal_vs_over	NA	1.16243510234334	0.760899538328887	0.438197591538818	0
hsa-miR-369-5p	1.04040255844006	-0.0373320621980447	0.292119072086636	-0.127797414702772	0.898309296056518	NA	normal_vs_over	NA	1.18675619368265	0.870260081600702	0.511692121110654	0
hsa-miR-3690	0.800744809263277	0.227319513179106	0.387081536039384	0.587265193543041	0.557025613657422	NA	normal_vs_over	NA	0.771465406231005	0.688405069465856	0	0
hsa-miR-3690-3p:Novel	1.47906587638741	-0.147936886856334	0.255354208705437	-0.57933992005194	0.562359834423758	NA	normal_vs_over	NA	1.59166647063207	1.38613123526733	1.2279374455808	0.817278781642832
hsa-miR-3691-3p	2.5979821123309	-0.200676143921527	0.281399061394145	-0.713137218465869	0.475760850732062	NA	normal_vs_over	NA	2.58352171737673	2.804208976671	1.43136946378502	1.25295746175394
hsa-miR-3691-5p	3.43855119025531	0.24349496522567	0.291114724137782	0.83642270567677	0.402917143458593	NA	normal_vs_over	NA	4.04740154885235	2.47671218956088	2.27268517948634	1.45259002036224
hsa-miR-3692-3p	0.55725754753086	0.413408169827074	0.446128853435302	0.926656428168072	0.354104947014769	NA	normal_vs_over	NA	0.653452707355668	0.406676328797366	0	0
hsa-miR-3692-5p	2.97194181076257	-0.371274456227919	0.260253901183456	-1.42658555564246	0.153699390110708	NA	normal_vs_over	NA	2.97154343846486	3.03532735920459	1.94043245337132	1.23402458038176
hsa-miR-370-3p	1.90333073221569	-0.503013516810126	0.277963560073619	-1.80963834495752	0.0703518894662535	NA	normal_vs_over	NA	1.7464145622885	2.21549324236586	1.1373130878194	1.08378373042857
hsa-miR-370-5p	1.39946047727468	-0.470914424311727	0.306264980711025	-1.53760453845703	0.12414533711266	NA	normal_vs_over	NA	1.30007342031128	1.61688211114588	0.712714982142888	0.633898350935902
hsa-miR-3713	0.37981526544523	-0.533733271359831	0.509073165473308	-1.04844118205208	0.294435388118302	NA	normal_vs_over	NA	0.314056574144956	0.530410636728597	0	0
hsa-miR-3713-3p:Novel	0.98377851367455	-0.0968727276159038	0.352898767875783	-0.274505712216037	0.783696014448844	NA	normal_vs_over	NA	0.93718374727729	0.896255207461869	0.318490863054002	0
hsa-miR-3714	3.86139673085547	0.27110815239703	0.350238322663887	0.774067641527636	0.43889079177191	0.724377811538236	normal_vs_over	FALSE	5.05139457352166	2.00643435690082	1.60621666390222	0.123645036408039
hsa-miR-3714-3p:Novel	103.341200226907	-0.409503585789834	0.188858276965172	-2.16831156341298	0.0301349892217297	0.195818080562517	normal_vs_over	FALSE	94.1409188030666	130.602673010557	71.9611985636554	62.9297579049502
hsa-miR-371a-3p	25.5370189701045	-0.111235893201568	0.293502566009039	-0.378994619073083	0.704691859666981	0.871548481018058	normal_vs_over	FALSE	22.6859509693916	25.7329342788728	11.3611883170682	15.7058550843451
hsa-miR-371a-5p	76.3099071176302	0.272028720790911	0.167508885969209	1.62396591211833	0.104383083887638	0.350375026157783	normal_vs_over	FALSE	87.6021563128133	60.347137894562	67.4758909005835	45.7650780274685
hsa-miR-371b-3p	0.212839495735759	0.0103360562973629	0.687020244578828	0.015044762332585	0.987996469238532	NA	normal_vs_over	NA	0.238327365824664	0.19259642777671	0	0
hsa-miR-371b-5p	0.689837663465542	0.198097113561274	0.397545122308493	0.498300953640053	0.618271935807539	NA	normal_vs_over	NA	0.622677573195961	0.838621446401872	0	0
hsa-miR-372-3p	1.44413953073408	-0.247133312089412	0.371183722791168	-0.665797816324106	0.505540340840805	NA	normal_vs_over	NA	1.56421309562727	1.2110075287876	0.506431379152909	0
hsa-miR-372-5p	1.38497798118496	-0.498944530479477	0.326306313834037	-1.52906796260536	0.126247596561828	NA	normal_vs_over	NA	1.28731257559693	1.43809069715543	0.598552718577426	0.146990414504741
hsa-miR-373-3p	1.91314792322432	-0.833851124593155	0.376738265690387	-2.21334332222688	0.0268739849897831	NA	normal_vs_over	NA	1.43352525919551	2.81766345015258	0.582497649573223	0.270307030781571
hsa-miR-373-5p	1.12847808055446	-0.926187051759623	0.364865033985888	-2.53843740969557	0.0111348718276983	NA	normal_vs_over	NA	0.932088741901959	1.38181035165501	0.0693059830031905	0
hsa-miR-374a-3p	0.369533561004266	0.00374216517716922	0.503741899919011	0.00742873518714815	0.994072781404618	NA	normal_vs_over	NA	0.389682105297644	0.377973066111368	0	0
hsa-miR-374a-5p	0.84530890262908	0.877018223649457	0.598990533996325	1.4641604063393	0.143150125581259	NA	normal_vs_over	NA	1.40057165256118	0.133577485365141	0	0
hsa-miR-374b-3p	0.13488446456739	0.0517790285155877	1.03010199709846	0.0502659238225305	0.959910478277154	NA	normal_vs_over	NA	0.171012985430726	0.0639392684853504	0	0
hsa-miR-374b-5p	0.65380023314301	0.780179512264646	0.55310089486819	1.41055550533971	0.158375719182215	NA	normal_vs_over	NA	0.895535739510176	0.34647190493255	0	0
hsa-miR-374c-3p	0.13447412189061	-0.17798898761773	1.06801922193893	-0.166653356008519	0.867642808672936	NA	normal_vs_over	NA	0.12164733722421	0.17163749478047	0	0
hsa-miR-374c-5p	0.498901800150785	0.0238621155144884	0.515563900776013	0.0462835265979093	0.963084269108407	NA	normal_vs_over	NA	0.636048833197991	0.348268198546742	0	0
hsa-miR-375-3p	33.1695171747633	0.864882192472022	0.3189141260899	2.7119594954167	0.00668867654641468	0.0887364421824347	normal_vs_over	FALSE	27.5983990639792	52.0873431267616	6.57773574488055	5.26530692444932
hsa-miR-375-5p	0.270830811541238	-0.143493703078709	0.679193639950347	-0.21127068134678	0.832676059461356	NA	normal_vs_over	NA	0.265618900616063	0.393195998617155	0	0
hsa-miR-376a-2-5p	0.284514039993416	0.244299000221847	0.62650571172354	0.389938983237315	0.696581666637571	NA	normal_vs_over	NA	0.358071677671182	0.173397605390862	0	0
hsa-miR-376a-3p	1.38795323526786	0.117287661792336	0.332857129169802	0.352366380389296	0.72456351174481	NA	normal_vs_over	NA	1.58200261240352	0.987950974163008	0.459296309279391	0
hsa-miR-376a-5p	0.168674348474229	0.238432740498214	1.00479144596857	0.23729575073002	0.812427358402493	NA	normal_vs_over	NA	0.210303958649578	0.106690115338023	0	0
hsa-miR-376b-3p	0.517530570560546	0.256548477897278	0.704256657128525	0.364282645113085	0.715646958069327	NA	normal_vs_over	NA	0.760683568596678	0.13213623008282	0	0
hsa-miR-376b-5p	0.277309638478703	0.0537602609070016	0.591746220259874	0.0908501973758142	0.927611623198476	NA	normal_vs_over	NA	0.316223236539294	0.20728421619917	0	0
hsa-miR-376c-3p	0.0572685796084715	-0.242548437713244	1.5217964547607	-0.159382969354719	0.873367155878668	NA	normal_vs_over	NA	0.0523641327677316	0.0773249259394343	0	0
hsa-miR-376c-5p	0.774860784286773	-0.0845902384921656	0.327986419126501	-0.257907747270292	0.796478105629802	NA	normal_vs_over	NA	0.799767067453517	0.788500970561649	0	0
hsa-miR-377-3p	0.093631523624036	-0.267509128147774	1.4506855618229	-0.184401868459783	0.853698204135701	NA	normal_vs_over	NA	0.0818241660397768	0.130962101072565	0	0
hsa-miR-377-5p	0.101274272335124	0.0260359303256637	1.1620461281024	0.0224052468280067	0.982124695040007	NA	normal_vs_over	NA	0.115169653490384	0.0776818007362627	0	0
hsa-miR-378a-3p	63.6309091245288	0.706339396554694	0.309843549850293	2.27966467882251	0.0226275837016527	0.170379589710282	normal_vs_over	FALSE	72.1375763159196	70.407995019757	10.7749808851423	8.27315982917419
hsa-miR-378a-5p	0.354580074262305	0.106587583899679	0.643637490646513	0.16560188840556	0.868470261081665	NA	normal_vs_over	NA	0.447707235771394	0.248933017772425	0	0
hsa-miR-378b	6.65763415835591	0.811532870690974	0.300680219316581	2.69898988545211	0.00695502901290704	0.0905453777100889	normal_vs_over	FALSE	8.18254954669399	3.48228784502811	3.13409560749994	1.84463411757561
hsa-miR-378b-5p:Novel	14.4155346136821	-2.0410324617215	0.504178385678799	-4.04823475122514	5.16053737471943e-05	0.00561795303651981	normal_vs_over	TRUE	9.37110931316821	22.6331629958784	0.936330427582436	1.36433376492357
hsa-miR-378c	16.0194237488503	0.201505174391303	0.286580936214684	0.703135306391599	0.48197143122287	0.751075541297232	normal_vs_over	FALSE	14.8709512487112	17.3650013665222	8.37897227299532	4.95485389128859
hsa-miR-378c-3p:Novel	5.31489400095356	-0.13154019045098	0.281921278981396	-0.466584824410009	0.640796946527327	0.84051802873123	normal_vs_over	FALSE	5.72900230258691	5.25638857343925	1.61604221006437	1.69041171188347
hsa-miR-378d	5.15266483978187	-0.187717639808304	0.265629537743765	-0.706689630237518	0.479759375143555	0.751075541297232	normal_vs_over	FALSE	5.785323404874	4.4020548217156	3.04716395504354	2.40071444236883
hsa-miR-378d-1:Novel	1.21062807515969	0.0420805298343703	0.397437317198934	0.105879664574394	0.915677828681052	NA	normal_vs_over	NA	1.43446329859548	1.02801672362647	0	0
hsa-miR-378d-2-3p:Novel	5.0651133166709	0.114946311491256	0.293321096091507	0.391878773886062	0.695147787158888	0.867688949383809	normal_vs_over	FALSE	6.00042714302432	4.1464264770186	2.69595510523813	2.14604808285053
hsa-miR-378e	4.97562046779885	-0.149236916030186	0.262643198893391	-0.56821161430783	0.569891286033561	0.803493721408841	normal_vs_over	FALSE	5.33860252127307	4.44713771207704	2.22636423736657	1.82981177020472
hsa-miR-378e-5p:Novel	2.07441135886706	0.0145120638594817	0.295451431078248	0.0491182723553582	0.960825041748614	NA	normal_vs_over	NA	2.2769238417071	1.91305883578451	1.30614911826703	0.94994101962777
