ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	never.x	former.x	_16.x	16_.x	never.y	former.y	_16.y	16_.y
hsa-miR-1283-1-3p:Novel	1.0512720742465	-0.890005028741339	0.792458538335233	-1.12309349409122	0.261397788944361	0.619835270109606	16__vs_former	FALSE	1.028	1.174	1.158	0.193	0	0	0.099	0
hsa-miR-1283-2-3p:Novel	1.35062348318751	1.08261222334073	0.660169239990123	1.63990104015892	0.101025744564887	0.419544311575156	16__vs_former	FALSE	1.675	0.838	0.958	1.729	0.294	0.283	0.578	0.563
hsa-miR-1284	23.1941731322122	-0.559244365919516	0.401659200052638	-1.39233550693281	0.163820824143255	0.515268946874228	16__vs_former	FALSE	25.366	22.113	19.24	13.88	16.352	16.972	14.462	11.137
hsa-miR-1284-3p:Novel	0.761187871042781	0.325468839706068	0.651894176440271	0.499266370936646	0.617591742871858	NA	16__vs_former	NA	0.767	0.588	0.933	1.074	0	0	0	0.195
hsa-miR-1285-2:Novel	7.12023856414166	1.17252534099186	0.47256814293393	2.48117728315806	0.0130949226387043	0.122059972333032	16__vs_former	FALSE	5.952	4.615	4.171	34.01	2.85	3.335	3.782	2.802
hsa-miR-1285-3p	28.3003907292604	0.79639492005476	0.353003924415569	2.25605117952517	0.0240674260986595	0.179609488651772	16__vs_former	FALSE	22.311	17.929	39.114	101.887	14.467	13.7	17.637	13.207
hsa-miR-1285-5p	15.4303934786104	0.778054644836017	0.508258178451117	1.53082562725717	0.125812494109124	0.460351160393556	16__vs_former	FALSE	14.532	11.763	24.033	20.349	8.725	5.466	9.18	9.023
hsa-miR-1286	25.2273252008049	-0.207011237164723	0.686317091961422	-0.301626230192093	0.762937009946934	0.921296039434737	16__vs_former	FALSE	24.329	27.64	23.977	18.079	5.729	4.257	4.074	5.839
hsa-miR-1286-5p:Novel	8.17936600360759	2.41478434045596	0.49502564011345	4.87809952612261	1.07112877138763e-06	4.88511228950715e-05	16__vs_former	TRUE	2.95	2.455	2.555	90.304	1.311	1.487	1.918	2.111
hsa-miR-1287-3p	0.372508748050102	0.785827462477342	0.904291413644305	0.86899803605394	0.384848204978787	NA	16__vs_former	NA	0.292	0.29	0.414	1.289	0	0	0	0
hsa-miR-1287-5p	60.9894758283416	0.787316840286391	0.38730692839221	2.03279823460609	0.0420729115804231	0.254630844019906	16__vs_former	FALSE	39.92	36.55	51.48	365.884	29.168	26.992	29.865	29.164
hsa-miR-1288-3p	12.7007714798627	0.00574922643041278	0.458978441870381	0.0125261361012603	0.990005850752781	0.996053642103203	16__vs_former	FALSE	12.266	14.128	11.221	9.731	9.376	6.678	7.674	3.346
hsa-miR-1288-5p	36.0374325202626	-0.133745528633089	0.362441105262262	-0.369013135351497	0.712117934073741	0.899035691361509	16__vs_former	FALSE	32.651	35.211	44.017	44.562	22.659	23.615	27.091	46.588
hsa-miR-1289	6.73064323109159	0.148738502466182	0.386828488239963	0.384507622856139	0.700602247126608	0.89288330297473	16__vs_former	FALSE	7.547	5.024	4.656	11.334	5.498	4.347	3.837	3.033
hsa-miR-1289-1-5p:Novel	5.12034637057656	-0.468221917887732	0.473498718648945	-0.988855723250383	0.322733736209156	0.679523464367835	16__vs_former	FALSE	6.109	3.461	6.105	2.058	3.669	2.436	4.409	1.917
hsa-miR-1289-2-5p:Novel	3.06456081992309	-0.0802980771905069	0.484321290355977	-0.165795059580155	0.868318234199049	0.958453171637253	16__vs_former	FALSE	3.046	2.857	3.059	3.635	2.096	2.183	1.396	1.298
hsa-miR-129-3p	1.02876520375709	0.574324954922083	0.63140463960414	0.909598883027145	0.363034087888778	0.71158024594623	16__vs_former	FALSE	1.219	0.697	0.798	1.368	0.408	0	0.198	0.763
hsa-miR-129-5p	5.3615401848697	-0.566391299874639	0.432478027023938	-1.30964179561263	0.190317042247366	0.538879962194869	16__vs_former	FALSE	5.513	5.566	4.547	3.651	4.352	3.709	2.988	2.89
hsa-miR-1290	1.64337298367404	-0.825261147162287	0.585688540898706	-1.40904438030488	0.158822045576669	0.511784162938028	16__vs_former	FALSE	1.755	1.485	1.558	1.34	0.741	0.882	1.156	0.763
hsa-miR-1290-5p:Novel	145.337365709777	0.939467033758347	0.555247499267695	1.6919788652761	0.090650003405352	0.397868356325972	16__vs_former	FALSE	63.21	132.899	104.23	947.473	33.097	19.637	36.454	55.135
hsa-miR-1291	6.03793862421642	0.499390416001277	0.750505052390538	0.665405801613992	0.505790975195949	0.805857860667781	16__vs_former	FALSE	2.607	12.202	4.596	5.623	1.024	0.969	1.525	0.944
hsa-miR-1291-3p:Novel	23.9651070952271	-0.201531330889451	0.415455440502196	-0.485085309379613	0.62761583241401	0.87017718872973	16__vs_former	FALSE	26.359	15.848	35.154	16.333	17.266	11.648	15.433	8.015
hsa-miR-1292-3p	0.226789898734957	0.950718402891367	1.2889321767278	0.737601574432681	0.460756598397237	NA	16__vs_former	NA	0.222	0.238	0.126	0.375	0	0	0	0
hsa-miR-1292-5p	12.9416289623348	0.912012694874696	0.576905291356155	1.5808707400322	0.113907595780447	0.438132529553105	16__vs_former	FALSE	8.701	17.045	11.556	28.063	3.909	4.988	5.755	2.959
hsa-miR-1293	21.7440635636081	-0.107941888436595	0.374359011837822	-0.288337892299377	0.773088104346109	0.923724743429802	16__vs_former	FALSE	19.859	22.167	24.454	25.41	12.288	16.131	17.347	18.497
hsa-miR-1293-3p:Novel	3.21126600821858	-0.381835245828623	0.480262871339603	-0.795054684871986	0.426581692761969	0.753972071497625	16__vs_former	FALSE	3.151	3.263	3.122	2.998	1.755	2.156	1.85	1.405
hsa-miR-1294	19.5350486395553	-1.0147311769543	0.502505384941179	-2.0193438863806	0.0434514894478837	0.258081637325337	16__vs_former	FALSE	18.152	21.685	22.791	9.674	7.755	10.522	10.393	6.759
hsa-miR-1294-3p:Novel	15.4800866477079	-1.22863227921616	0.631785741541797	-1.94469770118241	0.0518113723895947	0.283353843860867	16__vs_former	FALSE	17.746	12.875	15.895	5.461	3.897	3.326	6.304	3.391
hsa-miR-1295a	4.06150039156737	-0.13265617484452	0.409017096219415	-0.324329168806571	0.745688838659998	0.914130532743351	16__vs_former	FALSE	4.313	3.5	4.197	3.651	3.78	3.41	3.347	2.87
hsa-miR-1295a-5p:Novel	2.57990761473703	-0.989184818046644	0.676425706372677	-1.46237023331229	0.143639781853109	0.490184173577272	16__vs_former	FALSE	2.975	2.133	2.21	1.759	1.225	1.036	1.013	0.659
hsa-miR-1295b-3p	4.70614080804438	-0.335767358622225	0.430260931920798	-0.780380772949268	0.435166781668385	0.756379101806952	16__vs_former	FALSE	4.963	4.148	5.077	3.604	3.805	3.175	3.737	2.866
hsa-miR-1295b-5p	0.720257027479592	0.347937752772502	0.791730125490214	0.439465092422838	0.66032457028255	NA	16__vs_former	NA	0.908	0.566	0.376	0.485	0	0	0	0
hsa-miR-1296-3p	3.70399847370207	0.175341628429127	0.557683091530375	0.314410874369456	0.753208998070961	0.917240510392948	16__vs_former	FALSE	4.218	2.464	3.589	5.092	1.685	1.466	2.037	1.83
hsa-miR-1296-5p	0.763828571749923	1.02820251976034	1.27820302394645	0.804412523282699	0.421158771012859	NA	16__vs_former	NA	0.742	0.362	1.504	1.251	0	0	0	0
hsa-miR-1297	0.845440010749729	-0.611592320157683	0.828970621084053	-0.737773214879314	0.460652272548396	NA	16__vs_former	NA	0.833	0.987	0.663	0.443	0	0	0	0
hsa-miR-1297-5p:Novel	1.12261123082518	-0.708348176051708	0.881605207014106	-0.803475490407776	0.421699957549035	0.752198257270688	16__vs_former	FALSE	1.515	0.707	0.842	0.276	0	0	0.289	0
hsa-miR-1298-3p	5.14863130132913	1.74200447049839	0.800360057296659	2.17652599554041	0.0295159520453809	0.205912920370213	16__vs_former	FALSE	2.646	10.05	3.083	4.879	0.265	0.579	0.698	2.49
hsa-miR-1298-5p	0.995156076732311	-0.875096175683261	0.733944890641582	-1.19231864250501	0.233136327394223	0.591878906724498	16__vs_former	FALSE	0.987	1.014	1.322	0.088	0	0	0.693	0
hsa-miR-1299	1.40318642135244	0.538238061516309	0.541271407976403	0.994395886397482	0.320030170034645	0.678356832473952	16__vs_former	FALSE	1.322	1.046	1.009	4.398	0.497	0.708	0.349	0.942
hsa-miR-1299-5p:Novel	3.93426998798628	-0.149500895947596	0.537095854801045	-0.278350492954325	0.780743319171036	0.927184211131347	16__vs_former	FALSE	2.712	3.691	3.738	14.939	1.814	1.957	2.443	1.264
hsa-miR-1301-3p	3.55227670454859	0.472825924202425	0.426053918076994	1.1097795470032	0.267094034903559	0.626983607668833	16__vs_former	FALSE	3.383	2.821	3.164	8.73	2.058	2.146	1.744	2.255
hsa-miR-1301-5p	2.30151306061597	-0.832407742155502	0.671441185977757	-1.23973292008196	0.215074196575428	0.56492964606998	16__vs_former	FALSE	2.335	2.058	3.186	0.916	0.738	0.733	1.757	0.261
hsa-miR-1302	106.18612548089	0.188173178015582	0.285158330513945	0.659890165847285	0.509324315505338	0.808964118035219	16__vs_former	FALSE	109.315	102.391	95.804	98.954	79.334	76.339	82.324	65.727
hsa-miR-1302-3-5p:Novel	0.545565907300064	0.27406534051573	0.831099806157871	0.329762248150097	0.741579614783992	NA	16__vs_former	NA	0.696	0.334	0.535	0.257	0	0	0	0
hsa-miR-1302-4-5p:Novel	8.63828395345303	0.419252504872277	0.537663546918927	0.77976739779886	0.435527799586406	0.756379101806952	16__vs_former	FALSE	7.499	8.217	14.533	6.228	1.655	1.821	1.74	0.53
hsa-miR-1302-5-5p:Novel	1.00173428697489	0.304126079805841	0.760104498857114	0.400110879837079	0.689074851124232	0.889735677336344	16__vs_former	FALSE	0.686	1.568	0.484	1.688	0	0	0	0
hsa-miR-1302-6-5p:Novel	0.260777577780371	0.240140343585378	1.20069780858127	0.200000651178938	0.841480071844295	NA	16__vs_former	NA	0.226	0.284	0.418	0.051	0	0	0	0
hsa-miR-1302-7-5p:Novel	0.282094759981022	1.06265061383349	1.3892815480158	0.764892195790829	0.444335741470832	NA	16__vs_former	NA	0.238	0.127	0.302	1.331	0	0	0	0
hsa-miR-1302-8-5p:Novel	2.55538342346817	-0.0732362662540482	0.493299975480092	-0.148461929645897	0.881978228700726	0.960528602771049	16__vs_former	FALSE	2.31	3.068	2.545	1.532	1.104	0.83	1.261	0.309
hsa-miR-1302:Novel	2.63093041463482	0.0685993995466621	0.623257749495968	0.110065858951836	0.912357144218418	0.972605633768061	16__vs_former	FALSE	2.553	2.227	3.883	2.169	1.148	1.248	1.446	0.706
hsa-miR-1303	6.59464310650467	-1.16037486051442	0.778979074277865	-1.48960979675881	0.136326864577148	0.477126086572518	16__vs_former	FALSE	8.416	2.796	9.198	3.606	1.677	1.018	2.024	0.774
hsa-miR-1303-5p:Novel	4.66428782451227	0.138902401889828	0.467652532288545	0.297020527634231	0.766450837176773	0.922971611493248	16__vs_former	FALSE	3.242	3.776	4.165	21.042	2.061	1.724	2.988	1.636
hsa-miR-1304-3p	2.40984395396736	-1.40172580247076	0.685828310177199	-2.04384360002373	0.0409690003651826	0.252132113090787	16__vs_former	FALSE	2.905	1.453	3.018	1.301	1.144	0.67	1.224	0
hsa-miR-1304-5p	3.73866489139098	2.26343635820096	0.533679668605321	4.24118903408118	2.22338776208714e-05	0.000668062628749477	16__vs_former	TRUE	1.869	2.087	1.567	31.292	0.799	0.765	0.735	1.688
hsa-miR-1305	1.16403852378587	0.391686198099974	0.70935889821305	0.552169288475372	0.580832373691129	0.847199247519785	16__vs_former	FALSE	1.33	0.783	1.29	1.193	0.147	0	0.289	0.169
hsa-miR-1305-5p:Novel	3.32020813245691	-0.114160103417879	0.555243184510917	-0.205603790559691	0.837100416350114	0.947757700813035	16__vs_former	FALSE	3.766	2.646	3.872	1.137	0.248	0.484	0.495	0.169
hsa-miR-1306-3p	54.2695522132403	0.563280385312675	0.485720864311145	1.15967920404557	0.24617944016053	0.606894102480689	16__vs_former	FALSE	47.05	59.872	56.789	70.077	22.154	27.522	41.206	46.846
hsa-miR-1306-5p	3.68494667746326	-0.422144140486648	0.472381547662341	-0.893650784150438	0.371508765596595	0.713310760704445	16__vs_former	FALSE	3.698	3.574	3.964	2.794	2.396	2.703	3.06	1.677
hsa-miR-1307-3p	16.7127052469431	1.20583627842242	0.388994337542476	3.09988131457247	0.00193598201673829	0.0285306394979554	16__vs_former	TRUE	14.462	12.879	16.317	51.987	10.187	9.776	12.24	10.063
hsa-miR-1307-5p	1.38063210693503	0.0846248139212376	0.655008632826022	0.12919648639763	0.897202176359154	0.9683163425086	16__vs_former	FALSE	1.341	1.421	1.674	0.619	0.344	0.318	0.198	0
hsa-miR-130a-3p	0.864273364874566	0.594976826370927	0.738312098531658	0.805860865011161	0.420323078603577	NA	16__vs_former	NA	0.712	0.65	0.709	3.358	0	0	0	0.364
hsa-miR-130a-5p	1.23647281963005	0.122027792316179	0.697402122999804	0.174974793296138	0.861099440048438	0.955364018194488	16__vs_former	FALSE	1.002	1.309	2.142	0.711	0	0.254	0.504	0
hsa-miR-130b-3p	5.06344855282861	1.25539970563267	0.390615962265037	3.2138976050878	0.00130946361075338	0.0211668991257224	16__vs_former	TRUE	4.783	4.347	4.709	10.72	3.341	3.515	3.515	6.069
hsa-miR-130b-5p	1.69429825115002	-1.0504137151313	1.29285383269974	-0.812476777005666	NA	NA	16__vs_former	NA	0.4	4.016	1.411	1.154	0	0	0	0
hsa-miR-132-3p	1.22825350629436	0.635479634055119	0.678368045850847	0.936777075426754	0.348873239801628	0.703054499488313	16__vs_former	FALSE	0.808	1.013	1.271	5.478	0	0	0	0.603
hsa-miR-132-5p	1.45298432521318	0.0773782453306294	0.639701352046244	0.120959952770329	0.903722755279757	0.968572352909987	16__vs_former	FALSE	0.98	1.202	1.07	7.144	0.082	0.139	0.349	0
hsa-miR-1321	0.349910164784235	0.49155419338852	0.934553441694083	0.525977618248851	0.598903757935564	NA	16__vs_former	NA	0.346	0.283	0.546	0.234	0	0	0	0
hsa-miR-1321-5p:Novel	2.79138993381911	-0.841055050551182	0.91009287631536	-0.924141999612515	0.355412388705845	0.70750057736144	16__vs_former	FALSE	0.61	6.767	2.767	0.644	0	0	0	0.146
hsa-miR-1322	0.824095354495043	-0.244373618235562	0.709286643218082	-0.344534357966791	0.730444461901295	NA	16__vs_former	NA	0.927	0.62	0.966	0.522	0	0	0	0
hsa-miR-1322-5p:Novel	1.98383277339316	-0.283810514473209	0.63642054487319	-0.445948071223502	0.655634756967516	0.878076124433684	16__vs_former	FALSE	2.239	1.667	2.116	0.766	0.666	0.84	1.261	0.661
hsa-miR-1323	0.815507386544509	-0.0800262860766637	0.683237079510397	-0.117128136742827	0.906758513295438	NA	16__vs_former	NA	0.831	0.773	0.731	0.908	0	0	0	0.146
hsa-miR-1323-3p:Novel	1.44360798299106	0.780418625432955	0.594337120324352	1.31309083472197	0.189152341865477	0.5385661993646	16__vs_former	FALSE	1.306	0.965	2.036	3.473	0.735	0.4	0.679	0.987
hsa-miR-1324	29.7354967691203	1.25098096128939	0.448128710087394	2.79156620214185	0.005245362619341	0.0628950992009245	16__vs_former	FALSE	22.47	35.231	36.464	43.08	14.247	12.424	16.523	17.422
hsa-miR-1324-5p:Novel	6.7998270494552	-0.965368485672029	0.83090627199943	-1.16182597027344	0.245306162692135	0.605910966649625	16__vs_former	FALSE	4.324	9.272	12.19	2.462	0.893	0.753	1.446	0.904
hsa-miR-133a-3p	1.83695822858203	-0.591196680025701	0.566129294009543	-1.04427855311747	0.296356532536683	0.658064829114851	16__vs_former	FALSE	1.738	2.086	1.588	1.56	1.051	0.908	0.612	0.729
hsa-miR-133a-5p	11.1593917420796	0.935864088112067	0.434494292327865	2.15391572372112	0.0312467816410921	0.21197689997527	16__vs_former	FALSE	8.879	9.829	18.453	19.533	5.351	5.393	4.915	6.855
hsa-miR-133b	16.6629276235051	-0.0387992022105237	0.523997531733829	-0.0740446278098734	0.940974874841281	0.982120895114275	16__vs_former	FALSE	18.653	12.878	19.377	9.747	6.307	6.718	10.185	5.108
hsa-miR-133b-5p:Novel	9.48089003669931	0.731043564442179	0.392109486404702	1.86438632522055	0.062267471849104	0.314720403740483	16__vs_former	FALSE	9.216	9.466	6.373	16.341	6	5.525	3.513	6.557
hsa-miR-134-3p	0.413898360056476	0.685744519128804	1.0968425545119	0.625198681714136	0.531840667026664	NA	16__vs_former	NA	0.57	0.243	0.185	0.357	0	0	0	0
hsa-miR-134-5p	11.365506423521	-0.0572208403670948	0.522396508112277	-0.109535265796219	0.912777951975891	0.972605633768061	16__vs_former	FALSE	9.257	14.112	10.715	14.357	4.352	7.094	5.043	6.595
hsa-miR-1343-3p	0.32104094975	1.10101491537735	1.13849919264503	0.967075710277325	0.333506187051772	NA	16__vs_former	NA	0.147	0.176	0.306	2.464	0	0	0	0
hsa-miR-1343-5p	2.99447837731157	0.137705224694107	0.505672302434111	0.272321074401836	0.7853751533048	0.928726640806022	16__vs_former	FALSE	2.849	2.711	2.808	5.408	1.877	1.831	2.252	2.06
hsa-miR-135a-2-3p	1.55811541268427	0.227323491975796	0.567728828115146	0.400408576627169	0.688855608233609	0.889735677336344	16__vs_former	FALSE	1.542	1.313	1.319	3.094	0.942	0.806	0.867	0.63
hsa-miR-135a-3p	0.905020048048855	-0.336721735518728	0.686615312811834	-0.490408135728553	0.62384512078041	NA	16__vs_former	NA	0.807	0.783	1.495	0.931	0.333	0	0.58	0
hsa-miR-135a-5p	3.69730667993379	-0.762557521738515	0.529607896202137	-1.4398530067374	0.149908990793848	0.500792192719331	16__vs_former	FALSE	3.51	3.861	2.731	5.677	2.104	1.638	2.181	1.034
hsa-miR-135b-3p	1.04397425630709	0.321626963284747	0.655416840654106	0.490721237745071	0.623623623379113	0.870033356143022	16__vs_former	FALSE	1.132	0.979	0.77	0.996	0	0.599	0	0.098
hsa-miR-135b-5p	0.807849775020933	-0.120665066948136	0.736780333686936	-0.163773463312076	0.869909482791527	NA	16__vs_former	NA	0.756	0.404	0.651	3.404	0	0	0	0
hsa-miR-136-3p	0.201296663324755	-0.117854558738852	1.76018696362293	-0.0669557048055147	0.946616966468791	NA	16__vs_former	NA	0.268	0.157	0.117	0	0	0	0	0
hsa-miR-136-5p	1.94982081399636	0.0477400631345196	0.617020028641282	0.0773719829478572	0.938327628321977	0.981363129702838	16__vs_former	FALSE	1.921	1.766	1.374	3.909	0.915	0.622	0.872	0.827
hsa-miR-137-3p	84.6478277046181	2.49976858068251	0.470751802965139	5.31016252075327	1.09527521098632e-07	6.66031640204537e-06	16__vs_former	TRUE	46.181	34.167	81.876	646.697	22.681	21.685	18.851	47.061
hsa-miR-137-5p	6.542526957488	0.665367401540259	0.579193770892262	1.14878203975717	0.250645867005113	0.615329375630825	16__vs_former	FALSE	6.396	6.773	6.05	6.311	3.297	2.674	1.74	3.08
hsa-miR-138-1-3p	0.255143956122503	0.404595383496375	0.935603338336238	0.432443287575115	0.665419262424679	NA	16__vs_former	NA	0.282	0.23	0.213	0.191	0	0	0	0
hsa-miR-138-2-3p	0.362180419361995	-0.474925187567566	1.35129471467736	-0.351459368862373	0.725243749543191	NA	16__vs_former	NA	0.404	0.422	0.162	0.046	0	0	0	0
hsa-miR-138-5p	6.25428555599587	0.494348139073189	0.35065317294689	1.40979228825647	0.158601024390736	0.511784162938028	16__vs_former	FALSE	6.14	5.484	6.467	9.349	4.259	4.3	4.866	5.712
hsa-miR-139-3p	5.7332147862192	1.30295494368691	0.634071230898504	2.05490310897811	0.039888364125061	0.248475321891233	16__vs_former	FALSE	3.742	1.419	24.081	4.786	0.861	0.492	1.757	0.977
hsa-miR-139-5p	3.35579797424319	1.00456344033635	0.687209137210643	1.46180163496346	0.143795575961664	0.490184173577272	16__vs_former	FALSE	3.745	1.221	3.866	8.987	0	0.201	0.349	0.133
hsa-miR-140-3p	12.1839794727003	4.65713446113891	0.693373043140688	6.71663617039977	1.85967523253747e-11	3.39257895992906e-09	16__vs_former	TRUE	4.046	9.697	6.172	102.647	0.734	0.644	0.74	1.071
hsa-miR-140-5p	1.05300414270322	0.812440622690555	0.869446730208845	0.934434042319537	0.350080044386678	0.703054499488313	16__vs_former	FALSE	0.458	0.42	0.476	10.143	0	0	0	0
hsa-miR-141-3p	12.4552429000138	1.68965214930156	0.509736144506755	3.31475836569632	0.000917223734315476	0.0159359824315764	16__vs_former	TRUE	8.814	6.249	10.399	75.495	4.397	3.961	5.755	3.721
hsa-miR-141-5p	1.95109197054689	-0.280672664251219	0.685764896369427	-0.409284093917835	0.682331187026481	0.888214054684869	16__vs_former	FALSE	2.226	1.124	1.755	3.781	0.873	0.116	0.74	0.195
hsa-miR-142-3p	5.28018084503369	2.40717690057197	0.723147621683856	3.328748969632	0.000872369948235344	0.0152604989574868	16__vs_former	TRUE	1.882	2.635	2.242	52.057	0.293	0.542	0.495	0.632
hsa-miR-142-5p	14.8389099563304	3.39142009685162	0.762813137689515	4.44593823740883	8.75090894649014e-06	0.000310414186796331	16__vs_former	TRUE	3.587	7.022	5.242	164.704	0.499	0.602	0.37	0.486
hsa-miR-143-3p	74.3081405351174	1.91277732683029	0.450839189645349	4.24270420753566	2.20842431906155e-05	0.000668062628749477	16__vs_former	TRUE	41.277	39.996	46.5	563.377	21.711	21.557	15.232	13.697
hsa-miR-143-5p	0.847615959820853	0.880622204508009	0.635564156885106	1.38557562595086	0.165876525160612	NA	16__vs_former	NA	0.721	0.739	0.929	2.103	0	0	0.37	0.049
hsa-miR-144-3p	22.2620837581393	4.49242629339609	0.682726014619015	6.58013053142998	4.70035435449642e-11	7.5029406383649e-09	16__vs_former	TRUE	7.082	27.263	7.292	150.812	0.977	1.339	1.126	0.941
hsa-miR-144-5p	7.16456062128414	4.51409094071222	0.874792817190854	5.16018290503107	2.46708693616661e-07	1.36976957281946e-05	16__vs_former	TRUE	2.197	6.797	4.362	54.957	0.293	0	0	0.371
hsa-miR-145-3p	2.78456839607045	1.98480399082053	0.493272517306708	4.02374736313642	5.72793615567191e-05	0.00149277030016184	16__vs_former	TRUE	1.832	2.468	2.648	12.042	0.646	0.859	1.224	1.86
hsa-miR-145-5p	0.568694295091833	-0.141942510897689	1.81988340010655	-0.0779953874459092	0.937831722101888	NA	16__vs_former	NA	0.376	0.525	0.587	2.238	0	0	0	0
hsa-miR-1468-3p	0.201616542954771	0.497357710362933	1.62951370376472	0.305218488935608	0.76019975170949	NA	16__vs_former	NA	0.268	0.132	0.123	0.119	0	0	0	0
hsa-miR-1468-5p	0.421237239206442	0.873960094873635	0.859788773082537	1.01648232942178	0.309399758017677	NA	16__vs_former	NA	0.327	0.316	0.418	1.653	0	0	0	0.225
hsa-miR-1469	1.16762942633231	0.214824453276615	0.653701798731172	0.328627600067167	0.742437183896305	0.9135896899329	16__vs_former	FALSE	0.893	1.84	0.884	0.45	0	0.139	0.139	0
hsa-miR-1469-3p:Novel	28.8482084464542	0.587057088541445	0.53713797604538	1.09293536246234	0.274422180603014	0.630042456637847	16__vs_former	FALSE	33.655	21.282	13.649	52.067	13.284	10.088	9.829	10.679
hsa-miR-146a-3p	0.549443676842764	0.533694134921511	0.728142528582043	0.732952840923612	0.463587192914927	NA	16__vs_former	NA	0.541	0.435	0.781	0.596	0	0	0	0
hsa-miR-146a-5p	20.1081750166189	2.16477927646545	0.490548596421751	4.41297619085282	1.01959213003799e-05	0.000351897067583381	16__vs_former	TRUE	6.59	5.2	5.82	232.614	3.586	2.764	4.339	2.172
hsa-miR-146b-3p	12.719433402143	1.06655109094928	0.735784263637434	1.44954322028669	0.147185939515724	0.495273899239997	16__vs_former	FALSE	12.26	13.121	5.178	27.55	3.935	1.303	2.988	1.174
hsa-miR-146b-5p	28.8731802808404	2.96128678704672	0.501240057157859	5.90792125401522	3.46451543844954e-09	3.68682184575006e-07	16__vs_former	TRUE	7.646	6.995	4.969	358.552	3.627	2.975	3.06	2.359
hsa-miR-1470	2.55771948395776	-0.116013702829883	0.569248664732698	-0.203801449203854	0.838508660309422	0.947757700813035	16__vs_former	FALSE	3.048	1.845	2.811	0.975	1.664	0.865	1.74	1.004
hsa-miR-1470-3p:Novel	4.26044976997875	0.631801881007191	0.426045949339405	1.482943053412	0.138089541385168	0.481146915003708	16__vs_former	FALSE	4.322	3.602	3.953	6.811	2.931	2.046	2.181	3.421
hsa-miR-1471	0.450909396010859	0.619327872491719	0.942220593558958	0.657306661227168	0.510983754203885	NA	16__vs_former	NA	0.357	0.545	0.589	0.389	0	0	0	0
hsa-miR-1471-3p:Novel	10.636277602524	0.281108335033282	0.515131975101653	0.545701584487762	0.585271082600043	0.84996687332218	16__vs_former	FALSE	11.368	9.766	9.201	9.645	4.616	3.614	8.118	3.596
hsa-miR-147a	2.27389625015553	-0.186999037698791	0.587109346222266	-0.318508023934603	0.750099609112853	0.916190531647167	16__vs_former	FALSE	1.779	3.068	2.224	2.09	1.223	1.025	1.126	0.975
hsa-miR-147a-5p:Novel	8.08128821935829	-0.854319836841919	0.433632114096508	-1.97014890980096	0.0488213068718628	0.273442144190214	16__vs_former	FALSE	7.573	8.244	11.409	2.924	5.498	6.317	9.147	2.387
hsa-miR-147b-3p	2.19132897156486	1.47334173345156	0.572443635139568	2.57377607682256	0.0100595355157034	0.101549619395678	16__vs_former	FALSE	1.474	0.822	2.782	13.33	0.612	0.454	0.554	1.377
hsa-miR-147b-5p	1.33631836209879	1.34692841615768	0.72554526622352	1.85643608863782	0.0633914247939315	0.318077993956191	16__vs_former	FALSE	1.13	1.221	1.194	3.674	0	0	0.198	0.367
hsa-miR-148a-3p	264.086741943925	3.41551875555809	0.60008576028311	5.69171772039169	1.25767653624535e-08	9.73365416233521e-07	16__vs_former	TRUE	62.128	53.187	153.201	3181.143	17.109	11.277	13.721	22.259
hsa-miR-148a-5p	5.6766530669992	-0.33997960325028	0.635091273797279	-0.535324003457811	0.592425830941563	0.854833656624154	16__vs_former	FALSE	4.261	7.27	4.407	11.028	1.948	2.028	2.025	1.016
hsa-miR-148b-3p	6.17802773847277	3.45385593715252	0.702440840474791	4.91693497607287	8.79097351609406e-07	4.23625403020834e-05	16__vs_former	TRUE	2.568	2.899	3.829	56.344	0.351	0	1.195	1.321
hsa-miR-148b-5p	2.5783978011277	0.782196218047467	0.551804059813436	1.41752530474663	0.156329401384623	0.511732544703645	16__vs_former	FALSE	2.664	1.586	2.861	5.713	1.049	0.83	1.868	1.95
hsa-miR-149-3p	45.6183547039279	0.0441031447995972	0.463944711546768	0.0950612081611181	0.92426620989699	0.977464140818597	16__vs_former	FALSE	34.981	39.161	90.44	64.987	18.967	18.699	22.666	28.133
hsa-miR-149-5p	0.932720728195962	0.899245465740376	0.658196652226295	1.36622613120069	0.171867998052065	NA	16__vs_former	NA	0.778	0.566	1.014	3.689	0	0	0.297	0
hsa-miR-150-3p	7.54364779330678	-0.0818651885481115	0.405408181667732	-0.201932748893576	0.839969299506149	0.947757700813035	16__vs_former	FALSE	7.588	8.335	4.966	7.047	4.447	4.272	3.674	4.909
hsa-miR-150-5p	8.50475257022954	1.05468879331421	0.429526704550969	2.45546733681388	0.0140701538649729	0.12833990346836	16__vs_former	FALSE	5.121	6.944	4.418	51.222	3.669	4.13	2.988	3.935
hsa-miR-151a-3p	134.093293189194	1.27984566336031	0.287490906563144	4.45177789677046	8.51622274165208e-06	0.000306344125101118	16__vs_former	TRUE	110.484	102.457	102.771	527.087	90.636	84.768	75.668	148.149
hsa-miR-151a-5p	0.860178114456804	2.11137131977044	1.08412554234056	1.94753396844808	0.0514707514366958	NA	16__vs_former	NA	0.539	0.192	0.365	7.731	0	0	0	0
hsa-miR-151b	6.91935275840945	0.456808288136197	0.400930838486805	1.13936929835651	0.254549155724132	0.617142369692766	16__vs_former	FALSE	6.592	6.159	8.482	8.755	3.279	3.114	4.687	3.849
